created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2021-12-13T05:08:41+00:00,10029,12,55,,,,
2021-12-13T05:14:30+00:00,10030,12,55,,,,
2021-12-13T05:20:19+00:00,10031,12,55,,,,
2021-12-13T05:26:07+00:00,10032,12,55,,,,
2021-12-13T05:31:56+00:00,10033,12,55,,,,
2021-12-13T05:37:44+00:00,10034,12,55,,,,
2021-12-13T05:43:33+00:00,10035,12,55,,,,
2021-12-13T05:49:22+00:00,10036,12,55,,,,
2021-12-13T05:55:10+00:00,10037,12,55,,,,
2021-12-13T06:00:59+00:00,10038,12,55,,,,
2021-12-13T06:06:48+00:00,10039,12,55,,,,
2021-12-13T06:12:36+00:00,10040,12,55,,,,
2021-12-13T06:18:25+00:00,10041,12,55,,,,
2021-12-13T06:24:14+00:00,10042,12,54,,,,
2021-12-13T06:30:02+00:00,10043,12,55,,,,
2021-12-13T06:35:51+00:00,10044,12,54,,,,
2021-12-13T06:41:40+00:00,10045,12,54,,,,
2021-12-13T06:47:28+00:00,10046,13,54,,,,
2021-12-13T06:53:17+00:00,10047,13,54,,,,
2021-12-13T06:59:06+00:00,10048,13,54,,,,
2021-12-13T07:04:54+00:00,10049,13,54,,,,
2021-12-13T07:10:43+00:00,10050,13,54,,,,
2021-12-13T07:16:32+00:00,10051,13,54,,,,
2021-12-13T07:22:20+00:00,10052,13,54,,,,
2021-12-13T07:28:09+00:00,10053,13,54,,,,
2021-12-13T07:33:58+00:00,10054,13,54,,,,
2021-12-13T07:39:47+00:00,10055,13,54,,,,
2021-12-13T07:45:35+00:00,10056,13,54,,,,
2021-12-13T07:51:24+00:00,10057,13,54,,,,
2021-12-13T07:57:13+00:00,10058,13,54,,,,
2021-12-13T08:03:01+00:00,10059,13,54,,,,
2021-12-13T08:08:50+00:00,10060,13,54,,,,
2021-12-13T08:14:39+00:00,10061,13,54,,,,
2021-12-13T08:20:27+00:00,10062,13,54,,,,
2021-12-13T08:26:16+00:00,10063,13,54,,,,
2021-12-13T08:32:05+00:00,10064,13,53,,,,
2021-12-13T08:37:54+00:00,10065,13,53,,,,
2021-12-13T08:43:42+00:00,10066,13,53,,,,
2021-12-13T08:49:31+00:00,10067,13,53,,,,
2021-12-13T08:55:20+00:00,10068,13,54,,,,
2021-12-13T09:01:08+00:00,10069,13,53,,,,
2021-12-13T09:06:57+00:00,10070,13,53,,,,
2021-12-13T09:12:46+00:00,10071,13,53,,,,
2021-12-13T09:18:35+00:00,10072,13,53,,,,
2021-12-13T09:24:23+00:00,10073,13,53,,,,
2021-12-13T09:30:12+00:00,10074,13,53,,,,
2021-12-13T09:36:01+00:00,10075,13,53,,,,
2021-12-13T09:41:49+00:00,10076,13,53,,,,
2021-12-13T09:47:38+00:00,10077,13,53,,,,
2021-12-13T09:53:27+00:00,10078,13,53,,,,
2021-12-13T09:59:16+00:00,10079,13,53,,,,
2021-12-13T10:05:05+00:00,10080,13,53,,,,
2021-12-13T10:10:53+00:00,10081,13,53,,,,
2021-12-13T10:16:42+00:00,10082,13,53,,,,
2021-12-13T10:22:31+00:00,10083,14,53,,,,
2021-12-13T10:28:20+00:00,10084,14,53,,,,
2021-12-13T10:34:08+00:00,10085,14,53,,,,
2021-12-13T10:39:57+00:00,10086,14,53,,,,
2021-12-13T10:45:46+00:00,10087,14,53,,,,
2021-12-13T10:51:35+00:00,10088,14,53,,,,
2021-12-13T10:57:23+00:00,10089,14,53,,,,
2021-12-13T11:03:12+00:00,10090,14,52,,,,
2021-12-13T11:09:01+00:00,10091,14,52,,,,
2021-12-13T11:14:50+00:00,10092,14,52,,,,
2021-12-13T11:20:39+00:00,10093,14,52,,,,
2021-12-13T11:26:27+00:00,10094,14,52,,,,
2021-12-13T11:32:16+00:00,10095,14,52,,,,
2021-12-13T11:38:05+00:00,10096,14,52,,,,
2021-12-13T11:43:54+00:00,10097,14,52,,,,
2021-12-13T11:49:43+00:00,10098,14,52,,,,
2021-12-13T11:55:31+00:00,10099,14,52,,,,
2021-12-13T12:01:20+00:00,10100,14,52,,,,
2021-12-13T12:07:09+00:00,10101,14,52,,,,
2021-12-13T12:12:58+00:00,10102,14,52,,,,
2021-12-13T12:18:47+00:00,10103,14,51,,,,
2021-12-13T12:24:36+00:00,10104,14,51,,,,
2021-12-13T12:30:24+00:00,10105,14,51,,,,
2021-12-13T12:36:13+00:00,10106,15,51,,,,
2021-12-13T12:42:02+00:00,10107,15,51,,,,
2021-12-13T12:47:51+00:00,10108,15,51,,,,
2021-12-13T12:53:40+00:00,10109,15,51,,,,
2021-12-13T12:59:29+00:00,10110,15,51,,,,
2021-12-13T13:05:18+00:00,10111,15,51,,,,
2021-12-13T13:11:07+00:00,10112,15,51,,,,
2021-12-13T13:16:56+00:00,10113,15,51,,,,
2021-12-13T13:22:44+00:00,10114,15,51,,,,
2021-12-13T13:28:33+00:00,10115,15,51,,,,
2021-12-13T13:34:22+00:00,10116,15,51,,,,
2021-12-13T13:40:11+00:00,10117,15,51,,,,
2021-12-13T13:46:00+00:00,10118,15,51,,,,
2021-12-13T13:51:49+00:00,10119,15,51,,,,
2021-12-13T13:57:38+00:00,10120,15,51,,,,
2021-12-13T14:03:27+00:00,10121,15,51,,,,
2021-12-13T14:09:16+00:00,10122,15,51,,,,
2021-12-13T14:15:04+00:00,10123,15,51,,,,
2021-12-13T14:20:53+00:00,10124,14,51,,,,
2021-12-13T14:26:42+00:00,10125,14,51,,,,
2021-12-13T14:32:31+00:00,10126,14,51,,,,
2021-12-13T14:38:20+00:00,10127,14,51,,,,
2021-12-13T14:44:09+00:00,10128,14,51,,,,
2021-12-13T14:49:58+00:00,10129,14,51,,,,
2021-12-13T14:55:47+00:00,10130,14,51,,,,
2021-12-13T15:01:35+00:00,10131,14,51,,,,
2021-12-13T15:07:24+00:00,10132,14,51,,,,
2021-12-13T15:13:13+00:00,10133,14,51,,,,
2021-12-13T15:19:02+00:00,10134,14,51,,,,
2021-12-13T15:24:51+00:00,10135,14,51,,,,
2021-12-13T15:30:40+00:00,10136,14,51,,,,
2021-12-13T15:36:28+00:00,10137,14,51,,,,
2021-12-13T15:42:17+00:00,10138,14,51,,,,
2021-12-13T15:48:06+00:00,10139,14,51,,,,
2021-12-13T15:53:55+00:00,10140,14,51,,,,
2021-12-13T15:59:44+00:00,10141,14,52,,,,
2021-12-13T16:05:33+00:00,10142,14,52,,,,
2021-12-13T16:11:21+00:00,10143,14,51,,,,
2021-12-13T16:17:10+00:00,10144,14,52,,,,
2021-12-13T16:22:59+00:00,10145,14,52,,,,
2021-12-13T16:28:48+00:00,10146,14,52,,,,
2021-12-13T16:34:37+00:00,10147,14,52,,,,
2021-12-13T16:40:25+00:00,10148,14,52,,,,
2021-12-13T16:46:14+00:00,10149,14,52,,,,
2021-12-13T16:52:03+00:00,10150,13,52,,,,
2021-12-13T16:57:52+00:00,10151,13,52,,,,
2021-12-13T17:03:41+00:00,10152,13,52,,,,
2021-12-13T17:09:29+00:00,10153,13,52,,,,
2021-12-13T17:15:18+00:00,10154,13,52,,,,
2021-12-13T17:21:07+00:00,10155,13,52,,,,
2021-12-13T17:26:56+00:00,10156,13,52,,,,
2021-12-13T17:32:44+00:00,10157,13,52,,,,
2021-12-13T17:38:33+00:00,10158,13,52,,,,
2021-12-13T17:44:22+00:00,10159,13,52,,,,
2021-12-13T17:50:11+00:00,10160,13,52,,,,
2021-12-13T17:55:59+00:00,10161,13,52,,,,
2021-12-13T18:01:48+00:00,10162,13,52,,,,
2021-12-13T18:07:37+00:00,10163,13,52,,,,
2021-12-13T18:13:26+00:00,10164,13,52,,,,
2021-12-13T18:19:14+00:00,10165,13,52,,,,
2021-12-13T18:25:03+00:00,10166,13,52,,,,
2021-12-13T18:30:52+00:00,10167,13,52,,,,
2021-12-13T18:36:40+00:00,10168,13,52,,,,
2021-12-13T18:42:29+00:00,10169,13,52,,,,
2021-12-13T18:48:18+00:00,10170,13,52,,,,
2021-12-13T18:54:06+00:00,10171,13,52,,,,
2021-12-13T18:59:55+00:00,10172,12,53,,,,
2021-12-13T19:05:44+00:00,10173,12,53,,,,
2021-12-13T19:11:33+00:00,10174,12,53,,,,
2021-12-13T19:17:21+00:00,10175,12,53,,,,
2021-12-13T19:23:10+00:00,10176,12,53,,,,
2021-12-13T19:28:58+00:00,10177,12,53,,,,
2021-12-13T19:34:47+00:00,10178,12,53,,,,
2021-12-13T19:40:36+00:00,10179,12,53,,,,
2021-12-13T19:46:24+00:00,10180,12,53,,,,
2021-12-13T19:52:13+00:00,10181,12,53,,,,
2021-12-13T19:58:02+00:00,10182,12,53,,,,
2021-12-13T20:03:50+00:00,10183,12,53,,,,
2021-12-13T20:09:39+00:00,10184,12,53,,,,
2021-12-13T20:15:28+00:00,10185,12,53,,,,
2021-12-13T20:21:16+00:00,10186,12,53,,,,
2021-12-13T20:27:05+00:00,10187,12,53,,,,
2021-12-13T20:32:53+00:00,10188,12,53,,,,
2021-12-13T20:38:42+00:00,10189,12,53,,,,
2021-12-13T20:44:31+00:00,10190,12,53,,,,
2021-12-13T20:50:19+00:00,10191,12,53,,,,
2021-12-13T20:56:08+00:00,10192,12,53,,,,
2021-12-13T21:01:56+00:00,10193,12,53,,,,
2021-12-13T21:07:45+00:00,10194,12,53,,,,
2021-12-13T21:13:34+00:00,10195,12,53,,,,
2021-12-13T21:19:22+00:00,10196,12,54,,,,
2021-12-13T21:25:11+00:00,10197,11,54,,,,
2021-12-13T21:31:00+00:00,10198,11,54,,,,
2021-12-13T21:36:48+00:00,10199,11,54,,,,
2021-12-13T21:42:37+00:00,10200,11,54,,,,
2021-12-13T21:48:25+00:00,10201,11,54,,,,
2021-12-13T21:54:14+00:00,10202,11,54,,,,
2021-12-13T22:00:02+00:00,10203,11,54,,,,
2021-12-13T22:05:51+00:00,10204,11,54,,,,
2021-12-13T22:11:40+00:00,10205,11,54,,,,
2021-12-13T22:17:28+00:00,10206,11,54,,,,
2021-12-13T22:23:17+00:00,10207,11,54,,,,
2021-12-13T22:29:05+00:00,10208,11,54,,,,
2021-12-13T22:34:54+00:00,10209,11,54,,,,
2021-12-13T22:40:43+00:00,10210,11,54,,,,
2021-12-13T22:46:31+00:00,10211,11,54,,,,
2021-12-13T22:52:20+00:00,10212,11,54,,,,
2021-12-13T22:58:08+00:00,10213,11,54,,,,
2021-12-13T23:03:57+00:00,10214,11,54,,,,
2021-12-13T23:09:45+00:00,10215,11,54,,,,
2021-12-13T23:15:34+00:00,10216,11,54,,,,
2021-12-13T23:21:22+00:00,10217,11,54,,,,
2021-12-13T23:27:11+00:00,10218,11,54,,,,
2021-12-13T23:33:00+00:00,10219,11,54,,,,
2021-12-13T23:38:48+00:00,10220,11,54,,,,
2021-12-13T23:44:37+00:00,10221,11,54,,,,
2021-12-13T23:50:25+00:00,10222,11,54,,,,
2021-12-13T23:56:14+00:00,10223,11,54,,,,
2021-12-14T00:02:02+00:00,10224,11,54,,,,
2021-12-14T00:07:51+00:00,10225,11,54,,,,
2021-12-14T00:13:39+00:00,10226,11,54,,,,
2021-12-14T00:19:28+00:00,10227,11,54,,,,
2021-12-14T00:25:16+00:00,10228,11,54,,,,
2021-12-14T00:31:05+00:00,10229,11,54,,,,
2021-12-14T00:36:53+00:00,10230,11,54,,,,
2021-12-14T00:42:42+00:00,10231,11,54,,,,
2021-12-14T00:48:30+00:00,10232,11,54,,,,
2021-12-14T00:54:19+00:00,10233,11,54,,,,
2021-12-14T01:00:07+00:00,10234,11,54,,,,
2021-12-14T01:05:56+00:00,10235,10,54,,,,
2021-12-14T01:11:44+00:00,10236,10,54,,,,
2021-12-14T01:17:33+00:00,10237,10,54,,,,
2021-12-14T01:23:21+00:00,10238,10,54,,,,
2021-12-14T01:29:10+00:00,10239,10,54,,,,
2021-12-14T01:34:58+00:00,10240,10,54,,,,
2021-12-14T01:40:47+00:00,10241,10,54,,,,
2021-12-14T01:46:35+00:00,10242,10,54,,,,
2021-12-14T01:52:24+00:00,10243,10,54,,,,
2021-12-14T01:58:12+00:00,10244,10,54,,,,
2021-12-14T02:04:01+00:00,10245,10,54,,,,
2021-12-14T02:09:49+00:00,10246,10,54,,,,
2021-12-14T02:15:38+00:00,10247,10,54,,,,
2021-12-14T02:21:26+00:00,10248,10,54,,,,
2021-12-14T02:27:15+00:00,10249,10,54,,,,
2021-12-14T02:33:03+00:00,10250,10,54,,,,
2021-12-14T02:38:52+00:00,10251,10,54,,,,
2021-12-14T02:44:40+00:00,10252,10,54,,,,
2021-12-14T02:50:29+00:00,10253,10,54,,,,
2021-12-14T02:56:17+00:00,10254,10,54,,,,
2021-12-14T03:02:06+00:00,10255,10,54,,,,
2021-12-14T03:07:54+00:00,10256,10,54,,,,
2021-12-14T03:13:43+00:00,10257,10,54,,,,
2021-12-14T03:19:31+00:00,10258,10,54,,,,
2021-12-14T03:25:20+00:00,10259,10,54,,,,
2021-12-14T03:31:08+00:00,10260,10,54,,,,
2021-12-14T03:36:56+00:00,10261,10,54,,,,
2021-12-14T03:42:45+00:00,10262,10,54,,,,
2021-12-14T03:48:33+00:00,10263,10,54,,,,
2021-12-14T03:54:22+00:00,10264,10,54,,,,
2021-12-14T04:00:10+00:00,10265,10,54,,,,
2021-12-14T04:05:59+00:00,10266,10,54,,,,
2021-12-14T04:11:47+00:00,10267,10,54,,,,
2021-12-14T04:17:36+00:00,10268,10,54,,,,
2021-12-14T04:23:24+00:00,10269,10,54,,,,
2021-12-14T04:29:13+00:00,10270,10,54,,,,
2021-12-14T04:35:01+00:00,10271,10,54,,,,
2021-12-14T04:40:50+00:00,10272,10,54,,,,
2021-12-14T04:46:38+00:00,10273,10,54,,,,
2021-12-14T04:52:26+00:00,10274,10,54,,,,
2021-12-14T04:58:15+00:00,10275,10,54,,,,
2021-12-14T05:04:03+00:00,10276,10,54,,,,
2021-12-14T05:09:52+00:00,10277,10,54,,,,
2021-12-14T05:15:40+00:00,10278,10,54,,,,
2021-12-14T05:21:29+00:00,10279,10,54,,,,
2021-12-14T05:27:17+00:00,10280,10,54,,,,
2021-12-14T05:33:06+00:00,10281,10,54,,,,
2021-12-14T05:38:54+00:00,10282,10,54,,,,
2021-12-14T05:44:43+00:00,10283,10,54,,,,
2021-12-14T05:50:31+00:00,10284,10,54,,,,
2021-12-14T05:56:19+00:00,10285,10,54,,,,
2021-12-14T06:02:08+00:00,10286,10,54,,,,
2021-12-14T06:07:56+00:00,10287,10,54,,,,
2021-12-14T06:13:45+00:00,10288,10,54,,,,
2021-12-14T06:19:33+00:00,10289,10,54,,,,
2021-12-14T06:25:22+00:00,10290,10,54,,,,
2021-12-14T06:31:10+00:00,10291,10,54,,,,
2021-12-14T06:36:59+00:00,10292,10,54,,,,
2021-12-14T06:42:47+00:00,10293,10,54,,,,
2021-12-14T06:48:35+00:00,10294,10,54,,,,
2021-12-14T06:54:24+00:00,10295,10,54,,,,
2021-12-14T07:00:12+00:00,10296,9,54,,,,
2021-12-14T07:06:01+00:00,10297,10,54,,,,
2021-12-14T07:11:49+00:00,10298,10,54,,,,
2021-12-14T07:17:38+00:00,10299,10,54,,,,
2021-12-14T07:23:26+00:00,10300,9,54,,,,
2021-12-14T07:29:15+00:00,10301,9,54,,,,
2021-12-14T07:35:03+00:00,10302,9,54,,,,
2021-12-14T07:40:51+00:00,10303,9,54,,,,
2021-12-14T07:46:40+00:00,10304,9,54,,,,
2021-12-14T07:52:28+00:00,10305,9,54,,,,
2021-12-14T07:58:17+00:00,10306,9,54,,,,
2021-12-14T08:04:05+00:00,10307,9,54,,,,
2021-12-14T08:09:54+00:00,10308,9,54,,,,
2021-12-14T08:15:42+00:00,10309,9,54,,,,
2021-12-14T08:21:30+00:00,10310,9,54,,,,
2021-12-14T08:27:19+00:00,10311,9,54,,,,
2021-12-14T08:33:07+00:00,10312,9,54,,,,
2021-12-14T08:38:55+00:00,10313,9,54,,,,
2021-12-14T08:44:44+00:00,10314,9,54,,,,
2021-12-14T08:50:32+00:00,10315,9,55,,,,
2021-12-14T08:56:21+00:00,10316,9,55,,,,
2021-12-14T09:02:09+00:00,10317,9,55,,,,
2021-12-14T09:07:58+00:00,10318,9,55,,,,
2021-12-14T09:13:46+00:00,10319,9,55,,,,
2021-12-14T09:19:35+00:00,10320,9,55,,,,
2021-12-14T09:25:23+00:00,10321,9,55,,,,
2021-12-14T09:31:11+00:00,10322,9,55,,,,
2021-12-14T09:37:00+00:00,10323,9,55,,,,
2021-12-14T09:42:48+00:00,10324,9,55,,,,
2021-12-14T09:48:37+00:00,10325,9,55,,,,
2021-12-14T09:54:25+00:00,10326,9,55,,,,
2021-12-14T10:00:13+00:00,10327,9,55,,,,
2021-12-14T10:06:02+00:00,10328,9,55,,,,
2021-12-14T10:11:50+00:00,10329,9,55,,,,
2021-12-14T10:17:39+00:00,10330,9,55,,,,
2021-12-14T10:23:27+00:00,10331,9,55,,,,
2021-12-14T10:29:16+00:00,10332,9,55,,,,
2021-12-14T10:35:04+00:00,10333,9,55,,,,
2021-12-14T10:40:52+00:00,10334,9,55,,,,
2021-12-14T10:46:41+00:00,10335,9,55,,,,
2021-12-14T10:52:29+00:00,10336,9,55,,,,
2021-12-14T10:58:18+00:00,10337,9,55,,,,
2021-12-14T11:04:06+00:00,10338,9,55,,,,
2021-12-14T11:09:54+00:00,10339,9,55,,,,
2021-12-14T11:15:43+00:00,10340,9,55,,,,
2021-12-14T11:21:31+00:00,10341,9,55,,,,
2021-12-14T11:27:20+00:00,10342,9,55,,,,
2021-12-14T11:33:08+00:00,10343,9,55,,,,
2021-12-14T11:38:57+00:00,10344,9,55,,,,
2021-12-14T11:44:45+00:00,10345,9,55,,,,
2021-12-14T11:50:33+00:00,10346,9,55,,,,
2021-12-14T11:56:22+00:00,10347,9,55,,,,
2021-12-14T12:02:10+00:00,10348,9,55,,,,
2021-12-14T12:07:59+00:00,10349,9,55,,,,
2021-12-14T12:13:47+00:00,10350,9,56,,,,
2021-12-14T12:19:35+00:00,10351,9,55,,,,
2021-12-14T12:25:24+00:00,10352,10,56,,,,
2021-12-14T12:31:12+00:00,10353,10,56,,,,
2021-12-14T12:37:01+00:00,10354,10,56,,,,
2021-12-14T12:42:49+00:00,10355,10,56,,,,
2021-12-14T12:48:38+00:00,10356,10,56,,,,
2021-12-14T12:54:26+00:00,10357,10,56,,,,
2021-12-14T13:00:15+00:00,10358,10,56,,,,
2021-12-14T13:06:03+00:00,10359,10,56,,,,
2021-12-14T13:11:51+00:00,10360,10,56,,,,
2021-12-14T13:17:40+00:00,10361,10,56,,,,
2021-12-14T13:23:28+00:00,10362,10,56,,,,
2021-12-14T13:29:17+00:00,10363,10,56,,,,
2021-12-14T13:35:05+00:00,10364,10,56,,,,
2021-12-14T13:40:54+00:00,10365,10,56,,,,
2021-12-14T13:46:42+00:00,10366,10,56,,,,
2021-12-14T13:52:30+00:00,10367,10,56,,,,
2021-12-14T13:58:19+00:00,10368,10,56,,,,
2021-12-14T14:04:07+00:00,10369,10,56,,,,
2021-12-14T14:09:56+00:00,10370,10,56,,,,
2021-12-14T14:15:45+00:00,10371,10,56,,,,
2021-12-14T14:21:33+00:00,10372,10,56,,,,
2021-12-14T14:27:21+00:00,10373,10,56,,,,
2021-12-14T14:33:09+00:00,10374,10,56,,,,
2021-12-14T14:38:58+00:00,10375,10,56,,,,
2021-12-14T14:44:46+00:00,10376,10,56,,,,
2021-12-14T14:50:35+00:00,10377,10,56,,,,
2021-12-14T14:56:23+00:00,10378,10,56,,,,
2021-12-14T15:02:12+00:00,10379,10,56,,,,
2021-12-14T15:08:00+00:00,10380,10,56,,,,
2021-12-14T15:13:48+00:00,10381,10,56,,,,
2021-12-14T15:19:37+00:00,10382,10,56,,,,
2021-12-14T15:25:25+00:00,10383,10,56,,,,
2021-12-14T15:31:14+00:00,10384,10,56,,,,
2021-12-14T15:37:02+00:00,10385,10,56,,,,
2021-12-14T15:42:51+00:00,10386,10,56,,,,
2021-12-14T15:48:39+00:00,10387,10,56,,,,
2021-12-14T15:54:28+00:00,10388,10,56,,,,
2021-12-14T16:00:16+00:00,10389,10,56,,,,
2021-12-14T16:06:05+00:00,10390,10,56,,,,
2021-12-14T16:11:53+00:00,10391,10,56,,,,
2021-12-14T16:17:41+00:00,10392,10,56,,,,
2021-12-14T16:23:30+00:00,10393,10,56,,,,
2021-12-14T16:29:18+00:00,10394,10,56,,,,
2021-12-14T16:35:07+00:00,10395,10,56,,,,
2021-12-14T16:40:55+00:00,10396,10,56,,,,
2021-12-14T16:46:44+00:00,10397,10,56,,,,
2021-12-14T16:52:32+00:00,10398,10,56,,,,
2021-12-14T16:58:21+00:00,10399,10,56,,,,
2021-12-14T17:04:09+00:00,10400,10,56,,,,
2021-12-14T17:09:57+00:00,10401,10,56,,,,
2021-12-14T17:15:46+00:00,10402,10,56,,,,
2021-12-14T17:21:34+00:00,10403,10,56,,,,
2021-12-14T17:27:23+00:00,10404,10,56,,,,
2021-12-14T17:33:11+00:00,10405,10,56,,,,
2021-12-14T17:39:00+00:00,10406,10,56,,,,
2021-12-14T17:44:48+00:00,10407,10,56,,,,
2021-12-14T17:50:36+00:00,10408,10,56,,,,
2021-12-14T17:56:25+00:00,10409,10,57,,,,
2021-12-14T18:02:13+00:00,10410,10,56,,,,
2021-12-14T18:08:02+00:00,10411,10,57,,,,
2021-12-14T18:13:50+00:00,10412,10,56,,,,
2021-12-14T18:19:39+00:00,10413,10,57,,,,
2021-12-14T18:25:27+00:00,10414,10,57,,,,
2021-12-14T18:31:16+00:00,10415,10,57,,,,
2021-12-14T18:37:04+00:00,10416,10,57,,,,
2021-12-14T18:42:52+00:00,10417,10,57,,,,
2021-12-14T18:48:41+00:00,10418,10,57,,,,
2021-12-14T18:54:29+00:00,10419,10,57,,,,
2021-12-14T19:00:18+00:00,10420,10,57,,,,
2021-12-14T19:06:06+00:00,10421,10,57,,,,
2021-12-14T19:11:55+00:00,10422,10,57,,,,
2021-12-14T19:17:43+00:00,10423,10,57,,,,
2021-12-14T19:23:32+00:00,10424,10,57,,,,
2021-12-14T19:29:20+00:00,10425,10,57,,,,
2021-12-14T19:35:08+00:00,10426,10,57,,,,
2021-12-14T19:40:57+00:00,10427,10,57,,,,
2021-12-14T19:46:45+00:00,10428,10,57,,,,
2021-12-14T19:52:34+00:00,10429,10,57,,,,
2021-12-14T19:58:22+00:00,10430,10,57,,,,
2021-12-14T20:04:11+00:00,10431,10,57,,,,
2021-12-14T20:09:59+00:00,10432,10,57,,,,
2021-12-14T20:15:47+00:00,10433,10,57,,,,
2021-12-14T20:21:36+00:00,10434,10,58,,,,
2021-12-14T20:27:24+00:00,10435,10,57,,,,
2021-12-14T20:33:13+00:00,10436,10,57,,,,
2021-12-14T20:39:01+00:00,10437,10,57,,,,
2021-12-14T20:44:50+00:00,10438,10,57,,,,
2021-12-14T20:50:38+00:00,10439,10,58,,,,
2021-12-14T20:56:26+00:00,10440,10,58,,,,
2021-12-14T21:02:15+00:00,10441,10,57,,,,
2021-12-14T21:08:03+00:00,10442,10,58,,,,
2021-12-14T21:13:52+00:00,10443,10,58,,,,
2021-12-14T21:19:40+00:00,10444,10,58,,,,
2021-12-14T21:25:29+00:00,10445,10,58,,,,
2021-12-14T21:31:17+00:00,10446,10,58,,,,
2021-12-14T21:37:06+00:00,10447,10,58,,,,
2021-12-14T21:42:54+00:00,10448,10,58,,,,
2021-12-14T21:48:42+00:00,10449,10,58,,,,
2021-12-14T21:54:31+00:00,10450,10,58,,,,
2021-12-14T22:00:19+00:00,10451,10,58,,,,
2021-12-14T22:06:08+00:00,10452,10,58,,,,
2021-12-14T22:11:56+00:00,10453,10,58,,,,
2021-12-14T22:17:45+00:00,10454,10,58,,,,
2021-12-14T22:23:33+00:00,10455,10,58,,,,
2021-12-14T22:29:22+00:00,10456,10,58,,,,
2021-12-14T22:35:10+00:00,10457,10,58,,,,
2021-12-14T22:40:58+00:00,10458,10,58,,,,
2021-12-14T22:46:47+00:00,10459,10,58,,,,
2021-12-14T22:52:35+00:00,10460,10,58,,,,
2021-12-14T22:58:24+00:00,10461,10,58,,,,
2021-12-14T23:04:12+00:00,10462,10,58,,,,
2021-12-14T23:10:01+00:00,10463,10,58,,,,
2021-12-14T23:15:49+00:00,10464,10,58,,,,
2021-12-14T23:21:38+00:00,10465,10,58,,,,
2021-12-14T23:27:26+00:00,10466,10,58,,,,
2021-12-14T23:33:14+00:00,10467,10,58,,,,
2021-12-14T23:39:03+00:00,10468,10,58,,,,
2021-12-14T23:44:51+00:00,10469,10,58,,,,
2021-12-14T23:50:40+00:00,10470,10,58,,,,
2021-12-14T23:56:28+00:00,10471,10,58,,,,
2021-12-15T00:02:17+00:00,10472,10,58,,,,
2021-12-15T00:08:05+00:00,10473,10,58,,,,
2021-12-15T00:13:53+00:00,10474,10,58,,,,
2021-12-15T00:19:42+00:00,10475,10,58,,,,
2021-12-15T00:25:30+00:00,10476,10,58,,,,
2021-12-15T00:31:19+00:00,10477,10,58,,,,
2021-12-15T00:37:07+00:00,10478,10,58,,,,
2021-12-15T00:42:56+00:00,10479,10,58,,,,
2021-12-15T00:48:44+00:00,10480,10,58,,,,
2021-12-15T00:54:32+00:00,10481,10,58,,,,
2021-12-15T01:00:21+00:00,10482,10,58,,,,
2021-12-15T01:06:09+00:00,10483,10,58,,,,
2021-12-15T01:11:58+00:00,10484,10,58,,,,
2021-12-15T01:17:46+00:00,10485,10,58,,,,
2021-12-15T01:23:35+00:00,10486,10,58,,,,
2021-12-15T01:29:23+00:00,10487,10,58,,,,
2021-12-15T01:35:11+00:00,10488,10,58,,,,
2021-12-15T01:41:00+00:00,10489,10,58,,,,
2021-12-15T01:46:48+00:00,10490,10,58,,,,
2021-12-15T01:52:37+00:00,10491,10,58,,,,
2021-12-15T01:58:25+00:00,10492,10,58,,,,
2021-12-15T02:04:14+00:00,10493,10,58,,,,
2021-12-15T02:10:02+00:00,10494,10,58,,,,
2021-12-15T02:15:50+00:00,10495,10,58,,,,
2021-12-15T02:21:39+00:00,10496,10,58,,,,
2021-12-15T02:27:27+00:00,10497,10,58,,,,
2021-12-15T02:33:16+00:00,10498,10,58,,,,
2021-12-15T02:39:04+00:00,10499,10,58,,,,
2021-12-15T02:44:53+00:00,10500,10,58,,,,
2021-12-15T02:50:41+00:00,10501,10,58,,,,
2021-12-15T02:56:30+00:00,10502,10,58,,,,
2021-12-15T03:02:18+00:00,10503,10,58,,,,
2021-12-15T03:08:06+00:00,10504,10,58,,,,
2021-12-15T03:13:55+00:00,10505,10,58,,,,
2021-12-15T03:19:43+00:00,10506,10,58,,,,
2021-12-15T03:25:32+00:00,10507,10,58,,,,
2021-12-15T03:31:20+00:00,10508,10,58,,,,
2021-12-15T03:37:09+00:00,10509,10,58,,,,
2021-12-15T03:42:57+00:00,10510,10,58,,,,
2021-12-15T03:48:45+00:00,10511,10,58,,,,
2021-12-15T03:54:34+00:00,10512,10,58,,,,
2021-12-15T04:00:22+00:00,10513,10,58,,,,
2021-12-15T04:06:11+00:00,10514,10,58,,,,
2021-12-15T04:11:59+00:00,10515,10,58,,,,
2021-12-15T04:17:48+00:00,10516,10,58,,,,
2021-12-15T04:23:36+00:00,10517,10,58,,,,
2021-12-15T04:29:24+00:00,10518,10,58,,,,
2021-12-15T04:35:13+00:00,10519,10,58,,,,
2021-12-15T04:41:01+00:00,10520,10,58,,,,
2021-12-15T04:46:50+00:00,10521,10,58,,,,
2021-12-15T04:52:38+00:00,10522,10,58,,,,
2021-12-15T04:58:27+00:00,10523,10,58,,,,
2021-12-15T05:04:15+00:00,10524,10,58,,,,
2021-12-15T05:10:03+00:00,10525,10,58,,,,
2021-12-15T05:15:52+00:00,10526,10,58,,,,
